date,open_d-4,MA_d-4,RSI_d-4,MACD_d-4,trend_d-4,issue_news_d-4,average_news_d-4,sentiment_mean_d-4,sentiment_std_d-4,sentiment_momentum_d-4,sentiment_skew_d-4,sentiment_kurtosis_d-4,negative_sentiment_news_d-4,positive_sentiment_news_d-4,neutral_sentiment_news_d-4,open_d-3,MA_d-3,RSI_d-3,MACD_d-3,trend_d-3,issue_news_d-3,average_news_d-3,sentiment_mean_d-3,sentiment_std_d-3,sentiment_momentum_d-3,sentiment_skew_d-3,sentiment_kurtosis_d-3,negative_sentiment_news_d-3,positive_sentiment_news_d-3,neutral_sentiment_news_d-3,open_d-2,MA_d-2,RSI_d-2,MACD_d-2,trend_d-2,issue_news_d-2,average_news_d-2,sentiment_mean_d-2,sentiment_std_d-2,sentiment_momentum_d-2,sentiment_skew_d-2,sentiment_kurtosis_d-2,negative_sentiment_news_d-2,positive_sentiment_news_d-2,neutral_sentiment_news_d-2,open_d-1,MA_d-1,RSI_d-1,MACD_d-1,trend_d-1,issue_news_d-1,average_news_d-1,sentiment_mean_d-1,sentiment_std_d-1,sentiment_momentum_d-1,sentiment_skew_d-1,sentiment_kurtosis_d-1,negative_sentiment_news_d-1,positive_sentiment_news_d-1,neutral_sentiment_news_d-1,open_d0,MA_d0,RSI_d0,MACD_d0,trend_d0,issue_news_d0,average_news_d0,sentiment_mean_d0,sentiment_std_d0,sentiment_momentum_d0,sentiment_skew_d0,sentiment_kurtosis_d0,negative_sentiment_news_d0,positive_sentiment_news_d0,neutral_sentiment_news_d0,target_trend,signal,walk_forward_portfolio,buy_and_hold_portfolio,dca_portfolio
2024-10-03,65858.0,64063.34199999999,71.54700451922118,1170.41705395385,1.0,14.0,0.2142857142857142,0.4183678393932477,0.1811284514950844,-0.575187969924812,1.0681751285748795,0.5903104475580717,1.0,4.0,9.0,65602.01,64328.743,69.31335262433589,1283.713469499443,1.0,7.0,0.2857142857142857,0.4090082334819176,0.1857307186531741,0.0714285714285714,1.1305628203843805,0.5041054460129004,1.0,3.0,3.0,63327.6,64341.398,52.98391215714668,1340.8087773991174,0.0,17.0,0.0,0.345371869845554,0.2069794640191023,-0.2857142857142857,0.7544036090357951,2.1356471339978538,4.0,4.0,9.0,60804.92,64086.993,41.06201111408557,1316.381428975788,-1.0,13.0,0.3076923076923077,0.3361411006147848,0.2063298148662545,0.3076923076923077,0.9260200638987908,2.453559473648099,0.0,4.0,9.0,60649.27,63794.044,40.43822171314046,1236.6541764976078,-1.0,16.0,0.1875,0.3298911006147848,0.2101404808168768,-0.1201923076923077,0.9485333813434096,2.1894519170250297,2.0,5.0,9.0,-1,-1,10287.12308292327,9831.934312485815,10001.651509022771
2024-10-04,65602.01,64328.743,69.31335262433589,1283.713469499443,1.0,7.0,0.2857142857142857,0.4090082334819176,0.1857307186531741,0.0714285714285714,1.1305628203843805,0.5041054460129004,1.0,3.0,3.0,63327.6,64341.398,52.98391215714668,1340.8087773991174,0.0,17.0,0.0,0.345371869845554,0.2069794640191023,-0.2857142857142857,0.7544036090357951,2.1356471339978538,4.0,4.0,9.0,60804.92,64086.993,41.06201111408557,1316.381428975788,-1.0,13.0,0.3076923076923077,0.3361411006147848,0.2063298148662545,0.3076923076923077,0.9260200638987908,2.453559473648099,0.0,4.0,9.0,60649.27,63794.044,40.43822171314046,1236.6541764976078,-1.0,16.0,0.1875,0.3298911006147848,0.2101404808168768,-0.1201923076923077,0.9485333813434096,2.1894519170250297,2.0,5.0,9.0,60752.72,63535.317,41.09900532643466,1125.27734912579,-1.0,11.0,0.6363636363636364,0.3601941309178151,0.2314596256725549,0.4488636363636363,0.5381760310087786,0.121780715001562,0.0,7.0,4.0,-1,-1,10287.12308292327,9848.704730408845,10005.918598282187
2024-10-05,63327.6,64341.398,52.98391215714668,1340.8087773991174,0.0,17.0,0.0,0.345371869845554,0.2069794640191023,-0.2857142857142857,0.7544036090357951,2.1356471339978538,4.0,4.0,9.0,60804.92,64086.993,41.06201111408557,1316.381428975788,-1.0,13.0,0.3076923076923077,0.3361411006147848,0.2063298148662545,0.3076923076923077,0.9260200638987908,2.453559473648099,0.0,4.0,9.0,60649.27,63794.044,40.43822171314046,1236.6541764976078,-1.0,16.0,0.1875,0.3298911006147848,0.2101404808168768,-0.1201923076923077,0.9485333813434096,2.1894519170250297,2.0,5.0,9.0,60752.72,63535.317,41.09900532643466,1125.27734912579,-1.0,11.0,0.6363636363636364,0.3601941309178151,0.2314596256725549,0.4488636363636363,0.5381760310087786,0.121780715001562,0.0,7.0,4.0,62086.0,63317.647,49.17373778179559,1018.6087077019516,-1.0,10.0,0.6,0.3683422790659633,0.2389649776299159,-0.0363636363636363,0.4610890652630913,-0.3460550014070038,0.0,6.0,4.0,-1,-1,10287.12308292327,10064.844535226794,10060.913521122147
2024-10-06,60804.92,64086.993,41.06201111408557,1316.381428975788,-1.0,13.0,0.3076923076923077,0.3361411006147848,0.2063298148662545,0.3076923076923077,0.9260200638987908,2.453559473648099,0.0,4.0,9.0,60649.27,63794.044,40.43822171314046,1236.6541764976078,-1.0,16.0,0.1875,0.3298911006147848,0.2101404808168768,-0.1201923076923077,0.9485333813434096,2.1894519170250297,2.0,5.0,9.0,60752.72,63535.317,41.09900532643466,1125.27734912579,-1.0,11.0,0.6363636363636364,0.3601941309178151,0.2314596256725549,0.4488636363636363,0.5381760310087786,0.121780715001562,0.0,7.0,4.0,62086.0,63317.647,49.17373778179559,1018.6087077019516,-1.0,10.0,0.6,0.3683422790659633,0.2389649776299159,-0.0363636363636363,0.4610890652630913,-0.3460550014070038,0.0,6.0,4.0,62058.01,63208.247,49.01699367957915,917.7146330718232,-1.0,8.0,0.125,0.3423807406044248,0.2508095738086944,-0.475,0.6616193767862473,-0.5512674194048728,1.0,2.0,5.0,-1,-1,10287.12308292327,10060.3070388743,10059.758994023345
2024-10-07,60649.27,63794.044,40.43822171314046,1236.6541764976078,-1.0,16.0,0.1875,0.3298911006147848,0.2101404808168768,-0.1201923076923077,0.9485333813434096,2.1894519170250297,2.0,5.0,9.0,60752.72,63535.317,41.09900532643466,1125.27734912579,-1.0,11.0,0.6363636363636364,0.3601941309178151,0.2314596256725549,0.4488636363636363,0.5381760310087786,0.121780715001562,0.0,7.0,4.0,62086.0,63317.647,49.17373778179559,1018.6087077019516,-1.0,10.0,0.6,0.3683422790659633,0.2389649776299159,-0.0363636363636363,0.4610890652630913,-0.3460550014070038,0.0,6.0,4.0,62058.01,63208.247,49.01699367957915,917.7146330718232,-1.0,8.0,0.125,0.3423807406044248,0.2508095738086944,-0.475,0.6616193767862473,-0.5512674194048728,1.0,2.0,5.0,62819.91,62972.839,53.49994497112316,835.7929913800232,-1.0,16.0,0.3125,0.345852962826647,0.2500550458084454,0.1875,0.6177091618571365,-0.5624550174766197,0.0,5.0,11.0,-1,-1,10287.12308292327,10183.819667347536,10091.185724876403
2024-10-08,60752.72,63535.317,41.09900532643466,1125.27734912579,-1.0,11.0,0.6363636363636364,0.3601941309178151,0.2314596256725549,0.4488636363636363,0.5381760310087786,0.121780715001562,0.0,7.0,4.0,62086.0,63317.647,49.17373778179559,1018.6087077019516,-1.0,10.0,0.6,0.3683422790659633,0.2389649776299159,-0.0363636363636363,0.4610890652630913,-0.3460550014070038,0.0,6.0,4.0,62058.01,63208.247,49.01699367957915,917.7146330718232,-1.0,8.0,0.125,0.3423807406044248,0.2508095738086944,-0.475,0.6616193767862473,-0.5512674194048728,1.0,2.0,5.0,62819.91,62972.839,53.49994497112316,835.7929913800232,-1.0,16.0,0.3125,0.345852962826647,0.2500550458084454,0.1875,0.6177091618571365,-0.5624550174766197,0.0,5.0,11.0,62224.01,62618.245,49.70202698292099,758.6451931653106,-1.0,12.0,0.3333333333333333,0.3002389277389277,0.195873748487821,0.0208333333333333,0.5624390659268002,0.1273767934744764,0.0,4.0,8.0,-1,-1,10287.12308292327,10087.21752099342,10066.60613580259
2024-10-09,62086.0,63317.647,49.17373778179559,1018.6087077019516,-1.0,10.0,0.6,0.3683422790659633,0.2389649776299159,-0.0363636363636363,0.4610890652630913,-0.3460550014070038,0.0,6.0,4.0,62058.01,63208.247,49.01699367957915,917.7146330718232,-1.0,8.0,0.125,0.3423807406044248,0.2508095738086944,-0.475,0.6616193767862473,-0.5512674194048728,1.0,2.0,5.0,62819.91,62972.839,53.49994497112316,835.7929913800232,-1.0,16.0,0.3125,0.345852962826647,0.2500550458084454,0.1875,0.6177091618571365,-0.5624550174766197,0.0,5.0,11.0,62224.01,62618.245,49.70202698292099,758.6451931653106,-1.0,12.0,0.3333333333333333,0.3002389277389277,0.195873748487821,0.0208333333333333,0.5624390659268002,0.1273767934744764,0.0,4.0,8.0,62160.5,62248.495,49.287686944209256,685.791391809793,-1.0,12.0,0.0833333333333333,0.2871436896436896,0.2063556685525239,-0.25,0.5680776526776258,-0.2743702612321357,1.0,2.0,9.0,-1,-1,10287.12308292327,10076.921829912784,10063.986485354399
2024-10-10,62058.01,63208.247,49.01699367957915,917.7146330718232,-1.0,8.0,0.125,0.3423807406044248,0.2508095738086944,-0.475,0.6616193767862473,-0.5512674194048728,1.0,2.0,5.0,62819.91,62972.839,53.49994497112316,835.7929913800232,-1.0,16.0,0.3125,0.345852962826647,0.2500550458084454,0.1875,0.6177091618571365,-0.5624550174766197,0.0,5.0,11.0,62224.01,62618.245,49.70202698292099,758.6451931653106,-1.0,12.0,0.3333333333333333,0.3002389277389277,0.195873748487821,0.0208333333333333,0.5624390659268002,0.1273767934744764,0.0,4.0,8.0,62160.5,62248.495,49.287686944209256,685.791391809793,-1.0,12.0,0.0833333333333333,0.2871436896436896,0.2063556685525239,-0.25,0.5680776526776258,-0.2743702612321357,1.0,2.0,9.0,60636.01,61751.895,40.32231659551685,593.5626962677126,-1.0,12.0,0.25,0.2835722610722611,0.2066919384973624,0.1666666666666666,0.629306924674867,-0.2357006668528392,0.0,3.0,9.0,-1,-1,10287.12308292327,9829.784716143047,10001.104562637272
2024-10-11,62819.91,62972.839,53.49994497112316,835.7929913800232,-1.0,16.0,0.3125,0.345852962826647,0.2500550458084454,0.1875,0.6177091618571365,-0.5624550174766197,0.0,5.0,11.0,62224.01,62618.245,49.70202698292099,758.6451931653106,-1.0,12.0,0.3333333333333333,0.3002389277389277,0.195873748487821,0.0208333333333333,0.5624390659268002,0.1273767934744764,0.0,4.0,8.0,62160.5,62248.495,49.287686944209256,685.791391809793,-1.0,12.0,0.0833333333333333,0.2871436896436896,0.2063556685525239,-0.25,0.5680776526776258,-0.2743702612321357,1.0,2.0,9.0,60636.01,61751.895,40.32231659551685,593.5626962677126,-1.0,12.0,0.25,0.2835722610722611,0.2066919384973624,0.1666666666666666,0.629306924674867,-0.2357006668528392,0.0,3.0,9.0,60326.4,61451.775,38.73247823157974,487.732476850749,-1.0,11.0,-0.0909090909090909,0.274481351981352,0.2219836396397345,-0.3409090909090909,0.2844091119829893,-0.0149733452144035,2.0,1.0,8.0,1,-1,10287.12308292327,9779.593424764129,9988.333818262137
2024-10-12,62224.01,62618.245,49.70202698292099,758.6451931653106,-1.0,12.0,0.3333333333333333,0.3002389277389277,0.195873748487821,0.0208333333333333,0.5624390659268002,0.1273767934744764,0.0,4.0,8.0,62160.5,62248.495,49.287686944209256,685.791391809793,-1.0,12.0,0.0833333333333333,0.2871436896436896,0.2063556685525239,-0.25,0.5680776526776258,-0.2743702612321357,1.0,2.0,9.0,60636.01,61751.895,40.32231659551685,593.5626962677126,-1.0,12.0,0.25,0.2835722610722611,0.2066919384973624,0.1666666666666666,0.629306924674867,-0.2357006668528392,0.0,3.0,9.0,60326.4,61451.775,38.73247823157974,487.732476850749,-1.0,11.0,-0.0909090909090909,0.274481351981352,0.2219836396397345,-0.3409090909090909,0.2844091119829893,-0.0149733452144035,2.0,1.0,8.0,62539.99,61625.28200000001,53.34551795972096,413.1297753919552,1.0,4.0,0.0,0.2437121212121212,0.2376412365530829,0.0909090909090909,0.5059783616567882,-0.4449175952659487,1.0,1.0,2.0,1,1,10287.12308292327,10138.441461595825,10079.639628931545
2024-10-13,62160.5,62248.495,49.287686944209256,685.791391809793,-1.0,12.0,0.0833333333333333,0.2871436896436896,0.2063556685525239,-0.25,0.5680776526776258,-0.2743702612321357,1.0,2.0,9.0,60636.01,61751.895,40.32231659551685,593.5626962677126,-1.0,12.0,0.25,0.2835722610722611,0.2066919384973624,0.1666666666666666,0.629306924674867,-0.2357006668528392,0.0,3.0,9.0,60326.4,61451.775,38.73247823157974,487.732476850749,-1.0,11.0,-0.0909090909090909,0.274481351981352,0.2219836396397345,-0.3409090909090909,0.2844091119829893,-0.0149733452144035,2.0,1.0,8.0,62539.99,61625.28200000001,53.34551795972096,413.1297753919552,1.0,4.0,0.0,0.2437121212121212,0.2376412365530829,0.0909090909090909,0.5059783616567882,-0.4449175952659487,1.0,1.0,2.0,63206.23,61880.978,56.79192213690535,371.69853785716543,1.0,8.0,0.25,0.2499621212121212,0.2368190414741906,0.25,0.4141331971298436,-0.4681558167033849,1.0,3.0,4.0,1,1,10287.12308292327,10246.446519469573,10107.120591214707
2024-10-14,60636.01,61751.895,40.32231659551685,593.5626962677126,-1.0,12.0,0.25,0.2835722610722611,0.2066919384973624,0.1666666666666666,0.629306924674867,-0.2357006668528392,0.0,3.0,9.0,60326.4,61451.775,38.73247823157974,487.732476850749,-1.0,11.0,-0.0909090909090909,0.274481351981352,0.2219836396397345,-0.3409090909090909,0.2844091119829893,-0.0149733452144035,2.0,1.0,8.0,62539.99,61625.28200000001,53.34551795972096,413.1297753919552,1.0,4.0,0.0,0.2437121212121212,0.2376412365530829,0.0909090909090909,0.5059783616567882,-0.4449175952659487,1.0,1.0,2.0,63206.23,61880.978,56.79192213690535,371.69853785716543,1.0,8.0,0.25,0.2499621212121212,0.2368190414741906,0.25,0.4141331971298436,-0.4681558167033849,1.0,3.0,4.0,62870.02,62092.708000000006,54.533157929693054,347.01921486264706,1.0,13.0,0.2307692307692307,0.2094026806526806,0.1941822968215426,-0.0192307692307692,0.4526585430995521,0.8784895405173633,1.0,4.0,8.0,1,1,10232.403260973604,10191.94306649807,10093.25265424121
2024-10-15,60326.4,61451.775,38.73247823157974,487.732476850749,-1.0,11.0,-0.0909090909090909,0.274481351981352,0.2219836396397345,-0.3409090909090909,0.2844091119829893,-0.0149733452144035,2.0,1.0,8.0,62539.99,61625.28200000001,53.34551795972096,413.1297753919552,1.0,4.0,0.0,0.2437121212121212,0.2376412365530829,0.0909090909090909,0.5059783616567882,-0.4449175952659487,1.0,1.0,2.0,63206.23,61880.978,56.79192213690535,371.69853785716543,1.0,8.0,0.25,0.2499621212121212,0.2368190414741906,0.25,0.4141331971298436,-0.4681558167033849,1.0,3.0,4.0,62870.02,62092.708000000006,54.533157929693054,347.01921486264706,1.0,13.0,0.2307692307692307,0.2094026806526806,0.1941822968215426,-0.0192307692307692,0.4526585430995521,0.8784895405173633,1.0,4.0,8.0,66084.0,62492.50800000001,68.03622507366292,384.6196450592067,1.0,16.0,0.1875,0.1681526806526806,0.1375413942251033,-0.0432692307692307,-0.7455754222998036,-0.288161461112831,2.0,5.0,9.0,1,1,10755.494225994833,10712.965664818597,10225.822393612667
2024-10-16,62539.99,61625.28200000001,53.34551795972096,413.1297753919552,1.0,4.0,0.0,0.2437121212121212,0.2376412365530829,0.0909090909090909,0.5059783616567882,-0.4449175952659487,1.0,1.0,2.0,63206.23,61880.978,56.79192213690535,371.69853785716543,1.0,8.0,0.25,0.2499621212121212,0.2368190414741906,0.25,0.4141331971298436,-0.4681558167033849,1.0,3.0,4.0,62870.02,62092.708000000006,54.533157929693054,347.01921486264706,1.0,13.0,0.2307692307692307,0.2094026806526806,0.1941822968215426,-0.0192307692307692,0.4526585430995521,0.8784895405173633,1.0,4.0,8.0,66084.0,62492.50800000001,68.03622507366292,384.6196450592067,1.0,16.0,0.1875,0.1681526806526806,0.1375413942251033,-0.0432692307692307,-0.7455754222998036,-0.288161461112831,2.0,5.0,9.0,67074.14,62994.12100000001,70.98579833585545,474.2052207554063,1.0,6.0,0.3333333333333333,0.1889860139860139,0.1458084483618393,0.1458333333333333,-0.9601403488227708,-0.1531007387833329,0.0,2.0,4.0,1,1,10916.64435390668,10873.478585092242,10266.663531933767
2024-10-17,63206.23,61880.978,56.79192213690535,371.69853785716543,1.0,8.0,0.25,0.2499621212121212,0.2368190414741906,0.25,0.4141331971298436,-0.4681558167033849,1.0,3.0,4.0,62870.02,62092.708000000006,54.533157929693054,347.01921486264706,1.0,13.0,0.2307692307692307,0.2094026806526806,0.1941822968215426,-0.0192307692307692,0.4526585430995521,0.8784895405173633,1.0,4.0,8.0,66084.0,62492.50800000001,68.03622507366292,384.6196450592067,1.0,16.0,0.1875,0.1681526806526806,0.1375413942251033,-0.0432692307692307,-0.7455754222998036,-0.288161461112831,2.0,5.0,9.0,67074.14,62994.12100000001,70.98579833585545,474.2052207554063,1.0,6.0,0.3333333333333333,0.1889860139860139,0.1458084483618393,0.1458333333333333,-0.9601403488227708,-0.1531007387833329,0.0,2.0,4.0,67620.0,63474.130000000005,72.53809234725028,599.3059224929342,1.0,12.0,0.1666666666666666,0.1744026806526806,0.1392266916202858,-0.1666666666666666,-0.8060008883092329,-0.0988775282121108,1.0,3.0,8.0,1,1,11005.485738783527,10961.968680089485,10289.179078991714
2024-10-18,62870.02,62092.708000000006,54.533157929693054,347.01921486264706,1.0,13.0,0.2307692307692307,0.2094026806526806,0.1941822968215426,-0.0192307692307692,0.4526585430995521,0.8784895405173633,1.0,4.0,8.0,66084.0,62492.50800000001,68.03622507366292,384.6196450592067,1.0,16.0,0.1875,0.1681526806526806,0.1375413942251033,-0.0432692307692307,-0.7455754222998036,-0.288161461112831,2.0,5.0,9.0,67074.14,62994.12100000001,70.98579833585545,474.2052207554063,1.0,6.0,0.3333333333333333,0.1889860139860139,0.1458084483618393,0.1458333333333333,-0.9601403488227708,-0.1531007387833329,0.0,2.0,4.0,67620.0,63474.130000000005,72.53809234725028,599.3059224929342,1.0,12.0,0.1666666666666666,0.1744026806526806,0.1392266916202858,-0.1666666666666666,-0.8060008883092329,-0.0988775282121108,1.0,3.0,8.0,67421.78,63993.90699999999,71.00531903086915,735.5804079316799,1.0,14.0,0.2857142857142857,0.1696407758907759,0.1338993023905358,0.119047619047619,-0.925117186084078,0.0666526851581943,1.0,5.0,8.0,1,1,10973.224464262059,10929.834970657848,10281.002931741823
2024-10-19,66084.0,62492.50800000001,68.03622507366292,384.6196450592067,1.0,16.0,0.1875,0.1681526806526806,0.1375413942251033,-0.0432692307692307,-0.7455754222998036,-0.288161461112831,2.0,5.0,9.0,67074.14,62994.12100000001,70.98579833585545,474.2052207554063,1.0,6.0,0.3333333333333333,0.1889860139860139,0.1458084483618393,0.1458333333333333,-0.9601403488227708,-0.1531007387833329,0.0,2.0,4.0,67620.0,63474.130000000005,72.53809234725028,599.3059224929342,1.0,12.0,0.1666666666666666,0.1744026806526806,0.1392266916202858,-0.1666666666666666,-0.8060008883092329,-0.0988775282121108,1.0,3.0,8.0,67421.78,63993.90699999999,71.00531903086915,735.5804079316799,1.0,14.0,0.2857142857142857,0.1696407758907759,0.1338993023905358,0.119047619047619,-0.925117186084078,0.0666526851581943,1.0,5.0,8.0,68427.99,64620.656,74.0929692108985,886.0916271477759,1.0,18.0,0.3888888888888889,0.2001963314463314,0.1463046856109198,0.1031746031746032,-1.00909066575716,0.6326108474536615,1.0,8.0,9.0,1,1,11136.990063274503,11092.95302013423,10322.506922884564
2024-10-20,67074.14,62994.12100000001,70.98579833585545,474.2052207554063,1.0,6.0,0.3333333333333333,0.1889860139860139,0.1458084483618393,0.1458333333333333,-0.9601403488227708,-0.1531007387833329,0.0,2.0,4.0,67620.0,63474.130000000005,72.53809234725028,599.3059224929342,1.0,12.0,0.1666666666666666,0.1744026806526806,0.1392266916202858,-0.1666666666666666,-0.8060008883092329,-0.0988775282121108,1.0,3.0,8.0,67421.78,63993.90699999999,71.00531903086915,735.5804079316799,1.0,14.0,0.2857142857142857,0.1696407758907759,0.1338993023905358,0.119047619047619,-0.925117186084078,0.0666526851581943,1.0,5.0,8.0,68427.99,64620.656,74.0929692108985,886.0916271477759,1.0,18.0,0.3888888888888889,0.2001963314463314,0.1463046856109198,0.1031746031746032,-1.00909066575716,0.6326108474536615,1.0,8.0,9.0,68377.99,65394.85400000001,73.65987775558857,1034.818805610944,1.0,11.0,0.5454545454545454,0.229741785991786,0.1827685358835518,0.1565656565656565,-0.196234055209509,0.3702096795918734,0.0,6.0,5.0,1,1,11128.85231871758,11084.847453230881,10320.444530782383
2024-10-21,67620.0,63474.130000000005,72.53809234725028,599.3059224929342,1.0,12.0,0.1666666666666666,0.1744026806526806,0.1392266916202858,-0.1666666666666666,-0.8060008883092329,-0.0988775282121108,1.0,3.0,8.0,67421.78,63993.90699999999,71.00531903086915,735.5804079316799,1.0,14.0,0.2857142857142857,0.1696407758907759,0.1338993023905358,0.119047619047619,-0.925117186084078,0.0666526851581943,1.0,5.0,8.0,68427.99,64620.656,74.0929692108985,886.0916271477759,1.0,18.0,0.3888888888888889,0.2001963314463314,0.1463046856109198,0.1031746031746032,-1.00909066575716,0.6326108474536615,1.0,8.0,9.0,68377.99,65394.85400000001,73.65987775558857,1034.818805610944,1.0,11.0,0.5454545454545454,0.229741785991786,0.1827685358835518,0.1565656565656565,-0.196234055209509,0.3702096795918734,0.0,6.0,5.0,69032.0,66265.414,75.7223194681986,1182.7070436357778,1.0,25.0,0.56,0.294832695082695,0.1714397458068773,0.0145454545454546,0.1640458649344132,-0.0570615258243962,1.0,15.0,9.0,1,1,11235.29564507105,11190.869889440068,10355.391554830769
2024-10-22,67421.78,63993.90699999999,71.00531903086915,735.5804079316799,1.0,14.0,0.2857142857142857,0.1696407758907759,0.1338993023905358,0.119047619047619,-0.925117186084078,0.0666526851581943,1.0,5.0,8.0,68427.99,64620.656,74.0929692108985,886.0916271477759,1.0,18.0,0.3888888888888889,0.2001963314463314,0.1463046856109198,0.1031746031746032,-1.00909066575716,0.6326108474536615,1.0,8.0,9.0,68377.99,65394.85400000001,73.65987775558857,1034.818805610944,1.0,11.0,0.5454545454545454,0.229741785991786,0.1827685358835518,0.1565656565656565,-0.196234055209509,0.3702096795918734,0.0,6.0,5.0,69032.0,66265.414,75.7223194681986,1182.7070436357778,1.0,25.0,0.56,0.294832695082695,0.1714397458068773,0.0145454545454546,0.1640458649344132,-0.0570615258243962,1.0,15.0,9.0,67377.5,66749.16500000001,62.06280736391848,1293.2246944497883,1.0,10.0,0.3,0.3248326950826951,0.1368797773113829,-0.26,0.8737709531179007,-0.2741388057693272,0.0,3.0,7.0,1,1,10966.017677682448,10922.656680608243,10266.983348093785
2024-10-23,68427.99,64620.656,74.0929692108985,886.0916271477759,1.0,18.0,0.3888888888888889,0.2001963314463314,0.1463046856109198,0.1031746031746032,-1.00909066575716,0.6326108474536615,1.0,8.0,9.0,68377.99,65394.85400000001,73.65987775558857,1034.818805610944,1.0,11.0,0.5454545454545454,0.229741785991786,0.1827685358835518,0.1565656565656565,-0.196234055209509,0.3702096795918734,0.0,6.0,5.0,69032.0,66265.414,75.7223194681986,1182.7070436357778,1.0,25.0,0.56,0.294832695082695,0.1714397458068773,0.0145454545454546,0.1640458649344132,-0.0570615258243962,1.0,15.0,9.0,67377.5,66749.16500000001,62.06280736391848,1293.2246944497883,1.0,10.0,0.3,0.3248326950826951,0.1368797773113829,-0.26,0.8737709531179007,-0.2741388057693272,0.0,3.0,7.0,67426.01,67171.143,62.28445020859991,1372.3520953580498,1.0,11.0,0.3636363636363636,0.3361963314463314,0.1346762088439273,0.0636363636363636,0.6272656570493286,-0.4374870921979555,0.0,4.0,7.0,1,1,10973.912917451575,10930.52070161787,10269.575479921412
2024-10-24,68377.99,65394.85400000001,73.65987775558857,1034.818805610944,1.0,11.0,0.5454545454545454,0.229741785991786,0.1827685358835518,0.1565656565656565,-0.196234055209509,0.3702096795918734,0.0,6.0,5.0,69032.0,66265.414,75.7223194681986,1182.7070436357778,1.0,25.0,0.56,0.294832695082695,0.1714397458068773,0.0145454545454546,0.1640458649344132,-0.0570615258243962,1.0,15.0,9.0,67377.5,66749.16500000001,62.06280736391848,1293.2246944497883,1.0,10.0,0.3,0.3248326950826951,0.1368797773113829,-0.26,0.8737709531179007,-0.2741388057693272,0.0,3.0,7.0,67426.01,67171.143,62.28445020859991,1372.3520953580498,1.0,11.0,0.3636363636363636,0.3361963314463314,0.1346762088439273,0.0636363636363636,0.6272656570493286,-0.4374870921979555,0.0,4.0,7.0,66668.65,67551.006,56.55290138137692,1412.4456021572971,1.0,11.0,0.3636363636363636,0.3494830447330447,0.1295770235835452,0.0,0.3943781394110659,-0.2596433685426663,0.0,4.0,7.0,1,1,10850.64887309894,10807.744058619459,10229.105948670689
2024-10-25,69032.0,66265.414,75.7223194681986,1182.7070436357778,1.0,25.0,0.56,0.294832695082695,0.1714397458068773,0.0145454545454546,0.1640458649344132,-0.0570615258243962,1.0,15.0,9.0,67377.5,66749.16500000001,62.06280736391848,1293.2246944497883,1.0,10.0,0.3,0.3248326950826951,0.1368797773113829,-0.26,0.8737709531179007,-0.2741388057693272,0.0,3.0,7.0,67426.01,67171.143,62.28445020859991,1372.3520953580498,1.0,11.0,0.3636363636363636,0.3361963314463314,0.1346762088439273,0.0636363636363636,0.6272656570493286,-0.4374870921979555,0.0,4.0,7.0,66668.65,67551.006,56.55290138137692,1412.4456021572971,1.0,11.0,0.3636363636363636,0.3494830447330447,0.1295770235835452,0.0,0.3943781394110659,-0.2596433685426663,0.0,4.0,7.0,68198.27,67762.43299999999,63.98929919398351,1447.1565969599194,1.0,16.0,0.4375,0.3744830447330447,0.1184953459003602,0.0738636363636363,0.1231920051420075,0.1062068054040469,0.0,7.0,9.0,0,1,11099.602009682172,11055.712803553482,10310.841192665266
2024-10-26,67377.5,66749.16500000001,62.06280736391848,1293.2246944497883,1.0,10.0,0.3,0.3248326950826951,0.1368797773113829,-0.26,0.8737709531179007,-0.2741388057693272,0.0,3.0,7.0,67426.01,67171.143,62.28445020859991,1372.3520953580498,1.0,11.0,0.3636363636363636,0.3361963314463314,0.1346762088439273,0.0636363636363636,0.6272656570493286,-0.4374870921979555,0.0,4.0,7.0,66668.65,67551.006,56.55290138137692,1412.4456021572971,1.0,11.0,0.3636363636363636,0.3494830447330447,0.1295770235835452,0.0,0.3943781394110659,-0.2596433685426663,0.0,4.0,7.0,68198.27,67762.43299999999,63.98929919398351,1447.1565969599194,1.0,16.0,0.4375,0.3744830447330447,0.1184953459003602,0.0738636363636363,0.1231920051420075,0.1062068054040469,0.0,7.0,9.0,66698.32,67724.851,53.93165433235153,1449.4451409899104,0.0,7.0,0.5714285714285714,0.3982925685425685,0.1324116604873481,0.1339285714285714,-0.1329096248599178,-0.6551268904442235,0.0,4.0,3.0,0,0,10855.477810719021,10812.553902019908,10230.691365107006
