TARGET_DATE,OPEN_d1,MA_d1,RSI_d1,MACD_d1,TREND_d1,NEWS ISSUE_d1,NEGATIVE_d1,NEUTRAL_d1,POSITIVE_d1,AVERAGE NEWS_d1,OPEN_d2,MA_d2,RSI_d2,MACD_d2,TREND_d2,NEWS ISSUE_d2,NEGATIVE_d2,NEUTRAL_d2,POSITIVE_d2,AVERAGE NEWS_d2,OPEN_d3,MA_d3,RSI_d3,MACD_d3,TREND_d3,NEWS ISSUE_d3,NEGATIVE_d3,NEUTRAL_d3,POSITIVE_d3,AVERAGE NEWS_d3,OPEN_d4,MA_d4,RSI_d4,MACD_d4,TREND_d4,NEWS ISSUE_d4,NEGATIVE_d4,NEUTRAL_d4,POSITIVE_d4,AVERAGE NEWS_d4,OPEN_d5,MA_d5,RSI_d5,MACD_d5,TREND_d5,NEWS ISSUE_d5,NEGATIVE_d5,NEUTRAL_d5,POSITIVE_d5,AVERAGE NEWS_d5
2024-05-23,66915.2,63608.248,68.87808392810837,-365.1519676087311,1.0,3.0,0.0,2.0,1.0,0.3333333333333333,66274.0,63928.248,61.49770548914833,-190.83365398762487,1.0,21.0,0.0,10.0,11.0,0.5238095238095238,71446.62,64992.911,81.65920581310222,51.634397593174526,1.0,24.0,0.0,12.0,12.0,0.5,70148.34,65925.146,75.77127072861788,303.2758243419816,1.0,33.0,0.0,18.0,15.0,0.4545454545454545,69166.62,66693.408,70.86486891662439,531.1214893395347,1.0,22.0,0.0,12.0,10.0,0.4545454545454545
2024-05-24,66274.0,63928.248,61.49770548914833,-190.83365398762487,1.0,21.0,0.0,10.0,11.0,0.5238095238095238,71446.62,64992.911,81.65920581310222,51.634397593174526,1.0,24.0,0.0,12.0,12.0,0.5,70148.34,65925.146,75.77127072861788,303.2758243419816,1.0,33.0,0.0,18.0,15.0,0.4545454545454545,69166.62,66693.408,70.86486891662439,531.1214893395347,1.0,22.0,0.0,12.0,10.0,0.4545454545454545,67969.66,67196.365,63.85458003260378,711.8010545857987,1.0,4.0,1.0,2.0,1.0,0.0
2024-05-25,71446.62,64992.911,81.65920581310222,51.634397593174526,1.0,24.0,0.0,12.0,12.0,0.5,70148.34,65925.146,75.77127072861788,303.2758243419816,1.0,33.0,0.0,18.0,15.0,0.4545454545454545,69166.62,66693.408,70.86486891662439,531.1214893395347,1.0,22.0,0.0,12.0,10.0,0.4545454545454545,67969.66,67196.365,63.85458003260378,711.8010545857987,1.0,4.0,1.0,2.0,1.0,0.0,68549.99,67893.61499999999,70.0716563168216,861.0827885229934,1.0,7.0,0.0,3.0,4.0,0.5714285714285714
2024-05-26,70148.34,65925.146,75.77127072861788,303.2758243419816,1.0,33.0,0.0,18.0,15.0,0.4545454545454545,69166.62,66693.408,70.86486891662439,531.1214893395347,1.0,22.0,0.0,12.0,10.0,0.4545454545454545,67969.66,67196.365,63.85458003260378,711.8010545857987,1.0,4.0,1.0,2.0,1.0,0.0,68549.99,67893.61499999999,70.0716563168216,861.0827885229934,1.0,7.0,0.0,3.0,4.0,0.5714285714285714,69290.56,68202.02,61.43887090827764,992.7121548725596,1.0,22.0,2.0,8.0,12.0,0.4545454545454545
2024-05-27,69166.62,66693.408,70.86486891662439,531.1214893395347,1.0,22.0,0.0,12.0,10.0,0.4545454545454545,67969.66,67196.365,63.85458003260378,711.8010545857987,1.0,4.0,1.0,2.0,1.0,0.0,68549.99,67893.61499999999,70.0716563168216,861.0827885229934,1.0,7.0,0.0,3.0,4.0,0.5714285714285714,69290.56,68202.02,61.43887090827764,992.7121548725596,1.0,22.0,2.0,8.0,12.0,0.4545454545454545,68507.67,68529.26599999999,62.30973746930523,1091.6239857975982,1.0,13.0,2.0,7.0,4.0,0.1538461538461538
2024-05-28,67969.66,67196.365,63.85458003260378,711.8010545857987,1.0,4.0,1.0,2.0,1.0,0.0,68549.99,67893.61499999999,70.0716563168216,861.0827885229934,1.0,7.0,0.0,3.0,4.0,0.5714285714285714,69290.56,68202.02,61.43887090827764,992.7121548725596,1.0,22.0,2.0,8.0,12.0,0.4545454545454545,68507.67,68529.26599999999,62.30973746930523,1091.6239857975982,1.0,13.0,2.0,7.0,4.0,0.1538461538461538,69436.43,68770.50899999999,59.70240015186456,1177.1737692267563,1.0,18.0,0.0,13.0,5.0,0.2777777777777778
2024-05-29,68549.99,67893.61499999999,70.0716563168216,861.0827885229934,1.0,7.0,0.0,3.0,4.0,0.5714285714285714,69290.56,68202.02,61.43887090827764,992.7121548725596,1.0,22.0,2.0,8.0,12.0,0.4545454545454545,68507.67,68529.26599999999,62.30973746930523,1091.6239857975982,1.0,13.0,2.0,7.0,4.0,0.1538461538461538,69436.43,68770.50899999999,59.70240015186456,1177.1737692267563,1.0,18.0,0.0,13.0,5.0,0.2777777777777778,68398.4,68918.829,55.550333199614414,1230.6196396087007,1.0,12.0,1.0,8.0,3.0,0.1666666666666666
2024-05-30,69290.56,68202.02,61.43887090827764,992.7121548725596,1.0,22.0,2.0,8.0,12.0,0.4545454545454545,68507.67,68529.26599999999,62.30973746930523,1091.6239857975982,1.0,13.0,2.0,7.0,4.0,0.1538461538461538,69436.43,68770.50899999999,59.70240015186456,1177.1737692267563,1.0,18.0,0.0,13.0,5.0,0.2777777777777778,68398.4,68918.829,55.550333199614414,1230.6196396087007,1.0,12.0,1.0,8.0,3.0,0.1666666666666666,67652.41,69056.67,55.118055271922586,1246.4350125630074,1.0,8.0,0.0,5.0,3.0,0.375
2024-05-31,68507.67,68529.26599999999,62.30973746930523,1091.6239857975982,1.0,13.0,2.0,7.0,4.0,0.1538461538461538,69436.43,68770.50899999999,59.70240015186456,1177.1737692267563,1.0,18.0,0.0,13.0,5.0,0.2777777777777778,68398.4,68918.829,55.550333199614414,1230.6196396087007,1.0,12.0,1.0,8.0,3.0,0.1666666666666666,67652.41,69056.67,55.118055271922586,1246.4350125630074,1.0,8.0,0.0,5.0,3.0,0.375,68352.17,68747.225,32.795784412600895,1246.1586353563728,-1.0,13.0,1.0,8.0,4.0,0.2307692307692307
2024-06-01,69436.43,68770.50899999999,59.70240015186456,1177.1737692267563,1.0,18.0,0.0,13.0,5.0,0.2777777777777778,68398.4,68918.829,55.550333199614414,1230.6196396087007,1.0,12.0,1.0,8.0,3.0,0.1666666666666666,67652.41,69056.67,55.118055271922586,1246.4350125630074,1.0,8.0,0.0,5.0,3.0,0.375,68352.17,68747.225,32.795784412600895,1246.1586353563728,-1.0,13.0,1.0,8.0,4.0,0.2307692307692307,67540.01,68486.392,34.66981381587526,1220.0129629842386,-1.0,6.0,2.0,4.0,0.0,-0.3333333333333333
2024-06-02,68398.4,68918.829,55.550333199614414,1230.6196396087007,1.0,12.0,1.0,8.0,3.0,0.1666666666666666,67652.41,69056.67,55.118055271922586,1246.4350125630074,1.0,8.0,0.0,5.0,3.0,0.375,68352.17,68747.225,32.795784412600895,1246.1586353563728,-1.0,13.0,1.0,8.0,4.0,0.2307692307692307,67540.01,68486.392,34.66981381587526,1220.0129629842386,-1.0,6.0,2.0,4.0,0.0,-0.3333333333333333,67766.84,68346.414,40.97181732341966,1179.86180076837,-1.0,18.0,1.0,14.0,3.0,0.1111111111111111
2024-06-03,67652.41,69056.67,55.118055271922586,1246.4350125630074,1.0,8.0,0.0,5.0,3.0,0.375,68352.17,68747.225,32.795784412600895,1246.1586353563728,-1.0,13.0,1.0,8.0,4.0,0.2307692307692307,67540.01,68486.392,34.66981381587526,1220.0129629842386,-1.0,6.0,2.0,4.0,0.0,-0.3333333333333333,67766.84,68346.414,40.97181732341966,1179.86180076837,-1.0,18.0,1.0,14.0,3.0,0.1111111111111111,67765.62,68326.01,48.44399637613735,1130.3284510269625,-1.0,15.0,0.0,11.0,4.0,0.2666666666666666
2024-06-04,68352.17,68747.225,32.795784412600895,1246.1586353563728,-1.0,13.0,1.0,8.0,4.0,0.2307692307692307,67540.01,68486.392,34.66981381587526,1220.0129629842386,-1.0,6.0,2.0,4.0,0.0,-0.3333333333333333,67766.84,68346.414,40.97181732341966,1179.86180076837,-1.0,18.0,1.0,14.0,3.0,0.1111111111111111,67765.62,68326.01,48.44399637613735,1130.3284510269625,-1.0,15.0,0.0,11.0,4.0,0.2666666666666666,68809.89,68352.0,51.85101303614564,1091.5956187180418,1.0,13.0,1.0,9.0,3.0,0.1538461538461538
2024-06-05,67540.01,68486.392,34.66981381587526,1220.0129629842386,-1.0,6.0,2.0,4.0,0.0,-0.3333333333333333,67766.84,68346.414,40.97181732341966,1179.86180076837,-1.0,18.0,1.0,14.0,3.0,0.1111111111111111,67765.62,68326.01,48.44399637613735,1130.3284510269625,-1.0,15.0,0.0,11.0,4.0,0.2666666666666666,68809.89,68352.0,51.85101303614564,1091.5956187180418,1.0,13.0,1.0,9.0,3.0,0.1538461538461538,70537.83,68476.72699999998,57.78779572544445,1086.743086849738,1.0,17.0,0.0,13.0,4.0,0.2352941176470588
2024-06-06,67766.84,68346.414,40.97181732341966,1179.86180076837,-1.0,18.0,1.0,14.0,3.0,0.1111111111111111,67765.62,68326.01,48.44399637613735,1130.3284510269625,-1.0,15.0,0.0,11.0,4.0,0.2666666666666666,68809.89,68352.0,51.85101303614564,1091.5956187180418,1.0,13.0,1.0,9.0,3.0,0.1538461538461538,70537.83,68476.72699999998,57.78779572544445,1086.743086849738,1.0,17.0,0.0,13.0,4.0,0.2352941176470588,71108.0,68736.76,66.67919585690044,1110.0002706903606,1.0,13.0,0.0,8.0,5.0,0.3846153846153846
2024-06-07,67765.62,68326.01,48.44399637613735,1130.3284510269625,-1.0,15.0,0.0,11.0,4.0,0.2666666666666666,68809.89,68352.0,51.85101303614564,1091.5956187180418,1.0,13.0,1.0,9.0,3.0,0.1538461538461538,70537.83,68476.72699999998,57.78779572544445,1086.743086849738,1.0,17.0,0.0,13.0,4.0,0.2352941176470588,71108.0,68736.76,66.67919585690044,1110.0002706903606,1.0,13.0,0.0,8.0,5.0,0.3846153846153846,70799.06,68873.023,59.49526919394427,1142.1980273422196,1.0,14.0,1.0,8.0,5.0,0.2857142857142857
2024-06-08,68809.89,68352.0,51.85101303614564,1091.5956187180418,1.0,13.0,1.0,9.0,3.0,0.1538461538461538,70537.83,68476.72699999998,57.78779572544445,1086.743086849738,1.0,17.0,0.0,13.0,4.0,0.2352941176470588,71108.0,68736.76,66.67919585690044,1110.0002706903606,1.0,13.0,0.0,8.0,5.0,0.3846153846153846,70799.06,68873.023,59.49526919394427,1142.1980273422196,1.0,14.0,1.0,8.0,5.0,0.2857142857142857,69355.6,68968.74299999999,56.31336782424943,1152.67884061574,1.0,10.0,1.0,6.0,3.0,0.2
2024-06-09,70537.83,68476.72699999998,57.78779572544445,1086.743086849738,1.0,17.0,0.0,13.0,4.0,0.2352941176470588,71108.0,68736.76,66.67919585690044,1110.0002706903606,1.0,13.0,0.0,8.0,5.0,0.3846153846153846,70799.06,68873.023,59.49526919394427,1142.1980273422196,1.0,14.0,1.0,8.0,5.0,0.2857142857142857,69355.6,68968.74299999999,56.31336782424943,1152.67884061574,1.0,10.0,1.0,6.0,3.0,0.2,69310.46,69134.548,62.0499746362224,1145.6511023794046,1.0,13.0,0.0,10.0,3.0,0.2307692307692307
2024-06-10,71108.0,68736.76,66.67919585690044,1110.0002706903606,1.0,13.0,0.0,8.0,5.0,0.3846153846153846,70799.06,68873.023,59.49526919394427,1142.1980273422196,1.0,14.0,1.0,8.0,5.0,0.2857142857142857,69355.6,68968.74299999999,56.31336782424943,1152.67884061574,1.0,10.0,1.0,6.0,3.0,0.2,69310.46,69134.548,62.0499746362224,1145.6511023794046,1.0,13.0,0.0,10.0,3.0,0.2307692307692307,69648.15,69264.146,59.94182103832261,1130.7942250247668,1.0,10.0,0.0,6.0,4.0,0.4
2024-06-11,70799.06,68873.023,59.49526919394427,1142.1980273422196,1.0,14.0,1.0,8.0,5.0,0.2857142857142857,69355.6,68968.74299999999,56.31336782424943,1152.67884061574,1.0,10.0,1.0,6.0,3.0,0.2,69310.46,69134.548,62.0499746362224,1145.6511023794046,1.0,13.0,0.0,10.0,3.0,0.2307692307692307,69648.15,69264.146,59.94182103832261,1130.7942250247668,1.0,10.0,0.0,6.0,4.0,0.4,69540.0,69464.14499999999,67.20033850435439,1107.506238146707,1.0,18.0,0.0,12.0,6.0,0.3333333333333333
2024-06-12,69355.6,68968.74299999999,56.31336782424943,1152.67884061574,1.0,10.0,1.0,6.0,3.0,0.2,69310.46,69134.548,62.0499746362224,1145.6511023794046,1.0,13.0,0.0,10.0,3.0,0.2307692307692307,69648.15,69264.146,59.94182103832261,1130.7942250247668,1.0,10.0,0.0,6.0,4.0,0.4,69540.0,69464.14499999999,67.20033850435439,1107.506238146707,1.0,18.0,0.0,12.0,6.0,0.3333333333333333,67314.23,69418.88399999999,47.10338869156186,1042.1194987697495,-1.0,17.0,0.0,11.0,6.0,0.3529411764705882
2024-06-13,69310.46,69134.548,62.0499746362224,1145.6511023794046,1.0,13.0,0.0,10.0,3.0,0.2307692307692307,69648.15,69264.146,59.94182103832261,1130.7942250247668,1.0,10.0,0.0,6.0,4.0,0.4,69540.0,69464.14499999999,67.20033850435439,1107.506238146707,1.0,18.0,0.0,12.0,6.0,0.3333333333333333,67314.23,69418.88399999999,47.10338869156186,1042.1194987697495,-1.0,17.0,0.0,11.0,6.0,0.3529411764705882,68263.98,69468.72,52.84410497096315,966.5512632553648,1.0,13.0,0.0,9.0,4.0,0.3076923076923077
2024-06-14,69648.15,69264.146,59.94182103832261,1130.7942250247668,1.0,10.0,0.0,6.0,4.0,0.4,69540.0,69464.14499999999,67.20033850435439,1107.506238146707,1.0,18.0,0.0,12.0,6.0,0.3333333333333333,67314.23,69418.88399999999,47.10338869156186,1042.1194987697495,-1.0,17.0,0.0,11.0,6.0,0.3529411764705882,68263.98,69468.72,52.84410497096315,966.5512632553648,1.0,13.0,0.0,9.0,4.0,0.3076923076923077,66773.01,69265.03199999999,38.93959370024692,862.5723535889172,-1.0,16.0,1.0,9.0,6.0,0.3125
2024-06-15,69540.0,69464.14499999999,67.20033850435439,1107.506238146707,1.0,18.0,0.0,12.0,6.0,0.3333333333333333,67314.23,69418.88399999999,47.10338869156186,1042.1194987697495,-1.0,17.0,0.0,11.0,6.0,0.3529411764705882,68263.98,69468.72,52.84410497096315,966.5512632553648,1.0,13.0,0.0,9.0,4.0,0.3076923076923077,66773.01,69265.03199999999,38.93959370024692,862.5723535889172,-1.0,16.0,1.0,9.0,6.0,0.3125,66043.99,68815.648,22.628778447227745,732.6398648385292,-1.0,6.0,0.0,4.0,2.0,0.3333333333333333
2024-06-16,67314.23,69418.88399999999,47.10338869156186,1042.1194987697495,-1.0,17.0,0.0,11.0,6.0,0.3529411764705882,68263.98,69468.72,52.84410497096315,966.5512632553648,1.0,13.0,0.0,9.0,4.0,0.3076923076923077,66773.01,69265.03199999999,38.93959370024692,862.5723535889172,-1.0,16.0,1.0,9.0,6.0,0.3125,66043.99,68815.648,22.628778447227745,732.6398648385292,-1.0,6.0,0.0,4.0,2.0,0.3333333333333333,66228.25,68327.673,18.81211532438965,594.5213775202515,-1.0,5.0,0.0,2.0,3.0,0.6
2024-06-17,68263.98,69468.72,52.84410497096315,966.5512632553648,1.0,13.0,0.0,9.0,4.0,0.3076923076923077,66773.01,69265.03199999999,38.93959370024692,862.5723535889172,-1.0,16.0,1.0,9.0,6.0,0.3125,66043.99,68815.648,22.628778447227745,732.6398648385292,-1.0,6.0,0.0,4.0,2.0,0.3333333333333333,66228.25,68327.673,18.81211532438965,594.5213775202515,-1.0,5.0,0.0,2.0,3.0,0.6,66676.86,67915.45300000001,24.1159538957303,464.31474028659983,-1.0,16.0,3.0,9.0,4.0,0.0625
2024-06-18,66773.01,69265.03199999999,38.93959370024692,862.5723535889172,-1.0,16.0,1.0,9.0,6.0,0.3125,66043.99,68815.648,22.628778447227745,732.6398648385292,-1.0,6.0,0.0,4.0,2.0,0.3333333333333333,66228.25,68327.673,18.81211532438965,594.5213775202515,-1.0,5.0,0.0,2.0,3.0,0.6,66676.86,67915.45300000001,24.1159538957303,464.31474028659983,-1.0,16.0,3.0,9.0,4.0,0.0625,66504.33,67630.326,28.696078387421068,342.0818618890961,-1.0,9.0,4.0,4.0,1.0,-0.3333333333333333
2024-06-19,66043.99,68815.648,22.628778447227745,732.6398648385292,-1.0,6.0,0.0,4.0,2.0,0.3333333333333333,66228.25,68327.673,18.81211532438965,594.5213775202515,-1.0,5.0,0.0,2.0,3.0,0.6,66676.86,67915.45300000001,24.1159538957303,464.31474028659983,-1.0,16.0,3.0,9.0,4.0,0.0625,66504.33,67630.326,28.696078387421068,342.0818618890961,-1.0,9.0,4.0,4.0,1.0,-0.3333333333333333,65175.32,67216.812,24.07682778819812,209.27117841169303,-1.0,15.0,3.0,7.0,5.0,0.1333333333333333
2024-06-20,66228.25,68327.673,18.81211532438965,594.5213775202515,-1.0,5.0,0.0,2.0,3.0,0.6,66676.86,67915.45300000001,24.1159538957303,464.31474028659983,-1.0,16.0,3.0,9.0,4.0,0.0625,66504.33,67630.326,28.696078387421068,342.0818618890961,-1.0,9.0,4.0,4.0,1.0,-0.3333333333333333,65175.32,67216.812,24.07682778819812,209.27117841169303,-1.0,15.0,3.0,7.0,5.0,0.1333333333333333,64974.37,66749.43400000001,20.18900321723888,73.10967589063391,-1.0,15.0,0.0,9.0,6.0,0.4
2024-06-21,66676.86,67915.45300000001,24.1159538957303,464.31474028659983,-1.0,16.0,3.0,9.0,4.0,0.0625,66504.33,67630.326,28.696078387421068,342.0818618890961,-1.0,9.0,4.0,4.0,1.0,-0.3333333333333333,65175.32,67216.812,24.07682778819812,209.27117841169303,-1.0,15.0,3.0,7.0,5.0,0.1333333333333333,64974.37,66749.43400000001,20.18900321723888,73.10967589063391,-1.0,15.0,0.0,9.0,6.0,0.4,64869.99,66282.433,20.198717335120094,-59.846197809710674,-1.0,11.0,0.0,5.0,6.0,0.5454545454545454
2024-06-22,66504.33,67630.326,28.696078387421068,342.0818618890961,-1.0,9.0,4.0,4.0,1.0,-0.3333333333333333,65175.32,67216.812,24.07682778819812,209.27117841169303,-1.0,15.0,3.0,7.0,5.0,0.1333333333333333,64974.37,66749.43400000001,20.18900321723888,73.10967589063391,-1.0,15.0,0.0,9.0,6.0,0.4,64869.99,66282.433,20.198717335120094,-59.846197809710674,-1.0,11.0,0.0,5.0,6.0,0.5454545454545454,64143.56,65965.36600000001,24.97857450626664,-195.276443661359,-1.0,11.0,1.0,8.0,2.0,0.0909090909090909
2024-06-23,65175.32,67216.812,24.07682778819812,209.27117841169303,-1.0,15.0,3.0,7.0,5.0,0.1333333333333333,64974.37,66749.43400000001,20.18900321723888,73.10967589063391,-1.0,15.0,0.0,9.0,6.0,0.4,64869.99,66282.433,20.198717335120094,-59.846197809710674,-1.0,11.0,0.0,5.0,6.0,0.5454545454545454,64143.56,65965.36600000001,24.97857450626664,-195.276443661359,-1.0,11.0,1.0,8.0,2.0,0.0909090909090909,64262.01,65565.169,13.648923356968083,-322.82322568021,-1.0,11.0,0.0,7.0,4.0,0.3636363636363636
2024-06-24,64974.37,66749.43400000001,20.18900321723888,73.10967589063391,-1.0,15.0,0.0,9.0,6.0,0.4,64869.99,66282.433,20.198717335120094,-59.846197809710674,-1.0,11.0,0.0,5.0,6.0,0.5454545454545454,64143.56,65965.36600000001,24.97857450626664,-195.276443661359,-1.0,11.0,1.0,8.0,2.0,0.0909090909090909,64262.01,65565.169,13.648923356968083,-322.82322568021,-1.0,11.0,0.0,7.0,4.0,0.3636363636363636,63210.01,65208.869000000006,14.831689579204236,-454.7908583745423,-1.0,13.0,2.0,7.0,4.0,0.1538461538461538
2024-06-25,64869.99,66282.433,20.198717335120094,-59.846197809710674,-1.0,11.0,0.0,5.0,6.0,0.5454545454545454,64143.56,65965.36600000001,24.97857450626664,-195.276443661359,-1.0,11.0,1.0,8.0,2.0,0.0909090909090909,64262.01,65565.169,13.648923356968083,-322.82322568021,-1.0,11.0,0.0,7.0,4.0,0.3636363636363636,63210.01,65208.869000000006,14.831689579204236,-454.7908583745423,-1.0,13.0,2.0,7.0,4.0,0.1538461538461538,60293.3,64633.8,10.358276819061032,-628.1092774515836,-1.0,18.0,1.0,13.0,4.0,0.1666666666666666
2024-06-26,64143.56,65965.36600000001,24.97857450626664,-195.276443661359,-1.0,11.0,1.0,8.0,2.0,0.0909090909090909,64262.01,65565.169,13.648923356968083,-322.82322568021,-1.0,11.0,0.0,7.0,4.0,0.3636363636363636,63210.01,65208.869000000006,14.831689579204236,-454.7908583745423,-1.0,13.0,2.0,7.0,4.0,0.1538461538461538,60293.3,64633.8,10.358276819061032,-628.1092774515836,-1.0,18.0,1.0,13.0,4.0,0.1666666666666666,61806.01,64191.576,24.234715874795228,-792.6939377571616,-1.0,14.0,0.0,11.0,3.0,0.2142857142857142
2024-06-27,64262.01,65565.169,13.648923356968083,-322.82322568021,-1.0,11.0,0.0,7.0,4.0,0.3636363636363636,63210.01,65208.869000000006,14.831689579204236,-454.7908583745423,-1.0,13.0,2.0,7.0,4.0,0.1538461538461538,60293.3,64633.8,10.358276819061032,-628.1092774515836,-1.0,18.0,1.0,13.0,4.0,0.1666666666666666,61806.01,64191.576,24.234715874795228,-792.6939377571616,-1.0,14.0,0.0,11.0,3.0,0.2142857142857142,60864.98,63610.388,17.975799519516897,-956.383521625276,-1.0,14.0,0.0,9.0,5.0,0.3571428571428571
2024-06-28,63210.01,65208.869000000006,14.831689579204236,-454.7908583745423,-1.0,13.0,2.0,7.0,4.0,0.1538461538461538,60293.3,64633.8,10.358276819061032,-628.1092774515836,-1.0,18.0,1.0,13.0,4.0,0.1666666666666666,61806.01,64191.576,24.234715874795228,-792.6939377571616,-1.0,14.0,0.0,11.0,3.0,0.2142857142857142,60864.98,63610.388,17.975799519516897,-956.383521625276,-1.0,14.0,0.0,9.0,5.0,0.3571428571428571,61706.46,63130.601,25.37824009688857,-1095.3260970127192,-1.0,14.0,2.0,7.0,5.0,0.2142857142857142
2024-06-29,60293.3,64633.8,10.358276819061032,-628.1092774515836,-1.0,18.0,1.0,13.0,4.0,0.1666666666666666,61806.01,64191.576,24.234715874795228,-792.6939377571616,-1.0,14.0,0.0,11.0,3.0,0.2142857142857142,60864.98,63610.388,17.975799519516897,-956.383521625276,-1.0,14.0,0.0,9.0,5.0,0.3571428571428571,61706.46,63130.601,25.37824009688857,-1095.3260970127192,-1.0,14.0,2.0,7.0,5.0,0.2142857142857142,60427.84,62655.853,25.510174604550187,-1229.3772931110273,-1.0,9.0,0.0,4.0,5.0,0.5555555555555556
2024-06-30,61806.01,64191.576,24.234715874795228,-792.6939377571616,-1.0,14.0,0.0,11.0,3.0,0.2142857142857142,60864.98,63610.388,17.975799519516897,-956.383521625276,-1.0,14.0,0.0,9.0,5.0,0.3571428571428571,61706.46,63130.601,25.37824009688857,-1095.3260970127192,-1.0,14.0,2.0,7.0,5.0,0.2142857142857142,60427.84,62655.853,25.510174604550187,-1229.3772931110273,-1.0,9.0,0.0,4.0,5.0,0.5555555555555556,60986.68,62257.084,30.16202932148667,-1341.6175168836726,-1.0,1.0,0.0,1.0,0.0,0.0
2024-07-01,60864.98,63610.388,17.975799519516897,-956.383521625276,-1.0,14.0,0.0,9.0,5.0,0.3571428571428571,61706.46,63130.601,25.37824009688857,-1095.3260970127192,-1.0,14.0,2.0,7.0,5.0,0.2142857142857142,60427.84,62655.853,25.510174604550187,-1229.3772931110273,-1.0,9.0,0.0,4.0,5.0,0.5555555555555556,60986.68,62257.084,30.16202932148667,-1341.6175168836726,-1.0,1.0,0.0,1.0,0.0,0.0,62772.01,62047.286,41.05842340345736,-1402.761512614809,-1.0,10.0,0.0,4.0,6.0,0.6
2024-07-02,61706.46,63130.601,25.37824009688857,-1095.3260970127192,-1.0,14.0,2.0,7.0,5.0,0.2142857142857142,60427.84,62655.853,25.510174604550187,-1229.3772931110273,-1.0,9.0,0.0,4.0,5.0,0.5555555555555556,60986.68,62257.084,30.16202932148667,-1341.6175168836726,-1.0,1.0,0.0,1.0,0.0,0.0,62772.01,62047.286,41.05842340345736,-1402.761512614809,-1.0,10.0,0.0,4.0,6.0,0.6,62900.0,61922.93000000001,44.41506274947995,-1423.4349302813384,-1.0,8.0,0.0,6.0,2.0,0.25
2024-07-03,60427.84,62655.853,25.510174604550187,-1229.3772931110273,-1.0,9.0,0.0,4.0,5.0,0.5555555555555556,60986.68,62257.084,30.16202932148667,-1341.6175168836726,-1.0,1.0,0.0,1.0,0.0,0.0,62772.01,62047.286,41.05842340345736,-1402.761512614809,-1.0,10.0,0.0,4.0,6.0,0.6,62900.0,61922.93000000001,44.41506274947995,-1423.4349302813384,-1.0,8.0,0.0,6.0,2.0,0.25,62135.46,61710.275,40.97332173101002,-1426.611931983473,-1.0,8.0,0.0,6.0,2.0,0.25
2024-07-04,60986.68,62257.084,30.16202932148667,-1341.6175168836726,-1.0,1.0,0.0,1.0,0.0,0.0,62772.01,62047.286,41.05842340345736,-1402.761512614809,-1.0,10.0,0.0,4.0,6.0,0.6,62900.0,61922.93000000001,44.41506274947995,-1423.4349302813384,-1.0,8.0,0.0,6.0,2.0,0.25,62135.46,61710.275,40.97332173101002,-1426.611931983473,-1.0,8.0,0.0,6.0,2.0,0.25,60208.57,61410.13100000001,38.14048208728526,-1446.1468428335477,-1.0,5.0,0.0,3.0,2.0,0.4
2024-07-05,62772.01,62047.286,41.05842340345736,-1402.761512614809,-1.0,10.0,0.0,4.0,6.0,0.6,62900.0,61922.93000000001,44.41506274947995,-1423.4349302813384,-1.0,8.0,0.0,6.0,2.0,0.25,62135.46,61710.275,40.97332173101002,-1426.611931983473,-1.0,8.0,0.0,6.0,2.0,0.25,60208.57,61410.13100000001,38.14048208728526,-1446.1468428335477,-1.0,5.0,0.0,3.0,2.0,0.4,57050.02,61085.80299999999,37.42522863714117,-1522.0072812580906,-1.0,9.0,0.0,4.0,5.0,0.5555555555555556
2024-07-06,62900.0,61922.93000000001,44.41506274947995,-1423.4349302813384,-1.0,8.0,0.0,6.0,2.0,0.25,62135.46,61710.275,40.97332173101002,-1426.611931983473,-1.0,8.0,0.0,6.0,2.0,0.25,60208.57,61410.13100000001,38.14048208728526,-1446.1468428335477,-1.0,5.0,0.0,3.0,2.0,0.4,57050.02,61085.80299999999,37.42522863714117,-1522.0072812580906,-1.0,9.0,0.0,4.0,5.0,0.5555555555555556,56628.79,60568.081000000006,28.070989876741905,-1632.4462557919348,-1.0,6.0,2.0,4.0,0.0,-0.3333333333333333
2024-07-07,62135.46,61710.275,40.97332173101002,-1426.611931983473,-1.0,8.0,0.0,6.0,2.0,0.25,60208.57,61410.13100000001,38.14048208728526,-1446.1468428335477,-1.0,5.0,0.0,3.0,2.0,0.4,57050.02,61085.80299999999,37.42522863714117,-1522.0072812580906,-1.0,9.0,0.0,4.0,5.0,0.5555555555555556,56628.79,60568.081000000006,28.070989876741905,-1632.4462557919348,-1.0,6.0,2.0,4.0,0.0,-0.3333333333333333,58230.13,60304.596,39.43084571686208,-1729.499873653388,-1.0,6.0,1.0,3.0,2.0,0.1666666666666666
2024-07-08,60208.57,61410.13100000001,38.14048208728526,-1446.1468428335477,-1.0,5.0,0.0,3.0,2.0,0.4,57050.02,61085.80299999999,37.42522863714117,-1522.0072812580906,-1.0,9.0,0.0,4.0,5.0,0.5555555555555556,56628.79,60568.081000000006,28.070989876741905,-1632.4462557919348,-1.0,6.0,2.0,4.0,0.0,-0.3333333333333333,58230.13,60304.596,39.43084571686208,-1729.499873653388,-1.0,6.0,1.0,3.0,2.0,0.1666666666666666,55857.81,59719.73099999999,29.105472057389264,-1846.9831982513097,-1.0,16.0,2.0,9.0,5.0,0.1875
